customer_id,dob,primary_state,fico8,vantage4,tradelines_total,tradelines_open,revolving_limit_sum,revolving_balance_sum,revolving_utilization,total_balance_sum,delinq_24mo_count,worst_delinq_24mo,inquiries_12mo_hard,inquiries_12mo_soft,has_collection,collection_balance_total,has_bankruptcy,months_since_oldest_account,avg_account_age_months,avg_tx_amount,total_tx_amount,n_daily_tx,avg_daily_spend,total_spend,last_tx_date,n_fraud_tx,total_tx,fraud_rate,monthly_salary,gender,age,experience_years,utilization_ratio,fraud_flag,thin_file_flag,ym,good,open_ratio,rev_limit_per_line,rev_share_total_bal,util_clip,balance_to_income,revolving_to_income,limit_to_income,any_delinq_24m,worst_delinq_1plus,hard_inq_3plus,inq_per_open_line,experienced_worker,recency_days,tx_frequency,avg_ticket,spend_to_income,daily_spend_to_income,util_x_thin,inq_x_thin,seasoned_x_util,income_x_util,log1p_revolving_limit_sum,log1p_revolving_balance_sum,log1p_total_balance_sum,log1p_total_tx_amount,log1p_total_spend,log1p_monthly_salary,last_tx_ts,last_amount,zscore_last_amount_90d,ratio_last_amount_to_p50_90d,burst_flag,consecutive_declines,rt_utilization,rt_util_clip,thin_x_inactivity,cf_expense_entropy_30d,beh_cash_intensity_30d,beh_seasonality_index_12m,beh_holiday_spike_flag,income,utilization,dti,delinq_12m,inquiries_6m,tradelines,thin_file,high_util
517,1982-02-24,MI,742,773,3,0.0,1000,183.1,0.0,210438.53,12.0,3.0,0.0,1.0,0,0,0,160.0,99.3,294.39,294.39,208.0,172.46,35872.6,2022-01-28 12:30:00,10.0,1702,0.005875441,3400,Male,43,0,0.1831,1,0,2022-01-01,1,0.0,0.0,0.0008700878114,0.1831,61.89368529,0.05385294118,0.2941176471,1,1,0,0.0,0,701,208.0,294.39,10.55076471,1.521705882,0.0,0,0.1831,622.54,6.908754779,5.215479088,12.25695362,5.688296517,10.48775693,8.131824785,2025-11-03 05:39:35.641484,294.39,0,1,0,0,0.1831,0.1831,0.0,1.289007742,0,0.09326110119,0,3400,0.0,61.89368529,12.0,0.0,3,0,0.1831
518,1970-07-20,WA,695,630,4,1.0,1000,114.6,0.1146,133049.65,5.0,2.0,0.0,0.0,0,0,0,153.0,85.5,95.91,95.91,210.0,103.26,21684.28,2022-08-14 19:17:00,0.0,807,0.0,3600,Male,55,0,0.1146,0,0,2022-08-01,1,0.25,1000.0,0.0008613325928,0.1146,36.95823611,0.03183333333,0.2777777778,1,1,0,0.0,0,503,210.0,95.91,6.023411111,0.8605,0.0,0,0.1146,412.56,6.908754779,4.750135956,11.79848516,4.573782713,9.984388968,8.188966864,2025-11-03 05:39:35.641484,95.91,0,1,0,0,0.1146,0.1146,0.0,1.303598873,0,0.2393054069,0,3600,0.1146,36.95823611,5.0,0.0,4,0,0.1146
519,1999-05-11,FL,565,785,2,0.0,0,0.0,0.0,396949.79,9.0,3.0,0.0,2.0,0,0,0,155.0,131.0,853.12,853.12,232.0,190.02,44085.01,2022-10-29 05:31:00,0.0,1422,0.0,2300,Male,26,0,0.49068525,0,1,2022-10-01,0,0.0,0.0,0.0,0.49068525,172.5868652,0.0,0.0,1,1,0,0.0,0,428,232.0,853.12,18.8428536,2.478521739,0.0,0,0.477859,1590.507672,2.416580621,1.973596521,12.8915676,6.750071699,10.69389778,7.74109909,2025-11-03 05:36:35.641484,853.12,0,1,0,0,0.0,0.0,21.3918774,1.374285968,0,0.2166906898,1,2300,0.0,172.5868652,9.0,0.0,2,1,0.49068525
52,1993-09-15,FL,518,568,3,0.0,12000,1355.01,0.1129,72922.0,7.0,2.0,1.0,2.0,0,0,0,169.0,87.0,39.24,39.24,234.0,146.27,34227.37,2022-02-02 02:22:00,8.0,1308,0.006116208,3400,Female,32,0,0.1129175,1,0,2022-02-01,0,0.0,0.0,0.01858163517,0.1129175,21.44764706,0.3985323529,3.529411765,1,1,0,0.0,0,697,234.0,39.24,10.06687353,1.290617647,0.0,0,0.1129175,383.9195,9.392745259,7.212301843,11.19715937,3.694861526,10.44081011,8.131824785,2025-11-03 05:37:35.641484,39.24,0,1,0,0,0.1129175,0.1129175,0.0,1.167801879,0,0.1888624341,1,3400,0.1129,21.44764706,7.0,1.0,3,0,0.1129175
520,1970-06-22,GA,768,511,2,0.0,1000,239.64,0.0,44564.67,7.0,3.0,0.0,2.0,0,0,0,177.0,103.5,408.0,408.0,204.0,109.98,22435.43,2022-11-29 10:01:00,5.0,723,0.006915629,4600,Female,55,0,0.23964,1,1,2022-11-01,1,0.0,0.0,0.005377353855,0.23964,9.687971739,0.05209565217,0.2173913043,1,1,0,0.0,0,397,204.0,408.0,4.877267391,0.7172608696,0.23964,0,0.23964,1102.344,6.908754779,5.483302041,10.70471911,6.013715156,10.01844126,8.43402895,2025-11-03 05:37:35.641484,408.0,0,1,0,0,0.23964,0.23964,20.3918774,1.356472909,0,0.1727393397,1,4600,0.0,9.687971739,7.0,0.0,2,1,0.23964
521,1984-08-20,MI,776,773,4,0.0,1000,292.68,0.0,31833.53,14.0,3.0,0.0,0.0,0,0,0,156.0,88.8,60.4,60.4,216.0,159.36,34421.01,2022-12-28 22:18:00,0.0,1332,0.0,3800,Female,41,0,0.29268,0,0,2022-12-01,1,0.0,0.0,0.009194079325,0.29268,8.377244737,0.07702105263,0.2631578947,1,1,0,0.0,0,367,216.0,60.4,9.058160526,1.258105263,0.0,0,0.29268,1112.184,6.908754779,5.682490739,10.36830683,4.117409835,10.44645146,8.243019469,2025-11-03 05:37:35.641484,60.4,0,1,0,0,0.29268,0.29268,0.0,1.177039377,0,0.2626386889,1,3800,0.0,8.377244737,14.0,0.0,4,0,0.29268
522,1975-12-15,VA,629,626,2,0.0,0,0.0,0.0,440306.85,7.0,3.0,2.5,0.0,0,0,0,138.0,84.0,137.76,137.76,226.0,150.12,33928.02,2023-01-31 18:04:00,0.0,759,0.0,2700,Male,49,0,0.49068525,0,1,2023-01-01,0,0.0,0.0,0.0,0.49068525,163.0766111,0.0,0.0,1,1,1,0.0,0,333,226.0,137.76,12.56593333,1.668,0.0,3,0.477859,1590.507672,2.416580621,1.973596521,12.99522942,4.932745822,10.43202597,7.901377354,2025-11-03 05:38:35.641484,137.76,0,1,0,0,0.0,0.0,19.3918774,1.275497156,0,0.1580278129,1,2700,0.0,163.0766111,7.0,2.5,2,1,0.49068525
523,1993-01-24,VA,522,738,4,0.0,20000,8018.22,0.4009,28955.44,12.0,2.0,0.0,0.0,0,0,0,148.0,98.0,70.38,70.38,198.0,147.58,29220.65,2022-12-19 01:09:00,0.0,1178,0.0,3100,Female,32,0,0.400911,0,0,2022-12-01,0,0.0,0.0,0.2769158403,0.400911,9.340464516,2.586522581,6.451612903,1,1,0,0.0,0,377,198.0,70.38,9.426016129,1.428193548,0.0,0,0.400911,1242.8241,9.903537551,8.989596439,10.27354791,4.268017718,10.28266515,8.039479919,2025-11-03 05:39:35.641484,70.38,0,1,0,0,0.400911,0.400911,0.0,1.107888548,0,0.2102885225,1,3100,0.4009,9.340464516,12.0,0.0,4,0,0.400911
524,1992-05-21,NY,622,547,3,1.0,2000,1026.04,0.513,429847.26,6.0,3.0,0.0,0.0,0,0,0,146.0,120.7,861.92,861.92,236.0,101.63,23984.52,2023-02-25 01:10:00,0.0,867,0.0,3100,Female,33,0,0.51302,0,0,2023-02-01,0,0.3333333333,2000.0,0.002386987415,0.51302,138.6604065,0.3309806452,0.6451612903,1,1,0,0.0,0,309,236.0,861.92,7.736941935,0.983516129,0.0,0,0.51302,1590.362,7.601402335,6.934436158,12.97118754,6.760321987,10.08520559,8.039479919,2025-11-03 05:38:35.641484,861.92,0,1,0,0,0.51302,0.51302,0.0,1.292317386,0,0.2036911227,1,3100,0.513,138.6604065,6.0,0.0,3,0,0.51302
525,1969-11-21,PA,620,487,3,0.0,10000,5928.16,0.5928,15216.83,8.0,3.0,0.0,2.0,0,0,0,158.0,120.0,128.39,128.39,232.0,167.89,38951.25,2022-02-18 23:14:00,11.0,396,0.01942862,3700,Male,55,0,0.592816,1,0,2022-02-01,0,0.0,0.0,0.3895791699,0.592816,4.112656757,1.602205405,2.702702703,1,1,0,0.0,0,680,232.0,128.39,10.52736486,1.36127027,0.0,0,0.592816,2193.4192,9.210440367,8.687637829,9.630223046,4.862831099,10.57009182,8.216358332,2025-11-03 05:38:35.641484,128.39,0,1,0,0,0.592816,0.592816,0.0,1.250388915,0,0.2598522229,1,3700,0.5928,4.112656757,8.0,0.0,3,0,0.592816
526,1988-09-26,WA,789,782,2,1.0,1000,170.0,0.0,79122.37,6.0,3.0,0.0,0.0,0,0,0,156.0,131.5,208.45,208.45,241.0,145.54,35074.58,2023-07-09 22:18:00,0.0,1504,0.0,3100,Female,37,0,0.17,0,1,2023-07-01,1,0.5,1000.0,0.002148570625,0.17,25.52334516,0.05483870968,0.3225806452,1,1,0,0.0,0,174,241.0,208.45,11.31438065,1.408451613,0.17,0,0.17,527.0,6.908754779,5.141663557,11.27876356,5.344485047,10.46526044,8.039479919,2025-11-03 05:37:35.641484,208.45,0,1,0,0,0.17,0.17,20.3918774,1.306888472,0,0.2495828539,0,3100,0.0,25.52334516,6.0,0.0,2,1,0.17
527,1966-03-28,WI,708,569,3,1.0,1000,455.51,0.0,280803.04,11.0,3.0,1.0,2.0,0,0,0,151.0,133.0,264.84,264.84,231.0,143.61,33174.2,2023-06-09 02:20:00,15.0,1582,0.009481669,3600,Female,59,0,0.45551,1,0,2023-06-01,1,0.3333333333,1000.0,0.001622169048,0.45551,78.00084444,0.1265305556,0.2777777778,1,1,0,1.0,0,205,231.0,264.84,9.215055556,1.19675,0.0,0,0.45551,1639.836,6.908754779,6.123610606,12.54541234,5.582894624,10.40955789,8.188966864,2025-11-03 05:38:35.641484,264.84,0,1,0,0,0.45551,0.45551,0.0,1.34419153,0,0.1660061408,1,3600,0.0,78.00084444,11.0,1.0,3,0,0.45551
528,1993-01-05,TX,600,572,3,0.0,1000,405.09,0.0,111788.54,5.0,2.0,1.0,0.0,1,2476,0,128.0,91.0,116.63,116.63,210.0,160.61,33727.17,2022-03-09 13:50:00,0.0,1217,0.0,3600,Male,32,0,0.40509,0,0,2022-03-01,0,0.0,0.0,0.003623716707,0.40509,31.05237222,0.112525,0.2777777778,1,1,0,0.0,0,661,210.0,116.63,9.368658333,1.338416667,0.0,0,0.40509,1458.324,6.908754779,6.00657481,11.62437328,4.767544105,10.42608867,8.188966864,2025-11-03 05:38:35.641484,116.63,0,1,0,0,0.40509,0.40509,0.0,1.219551578,0,0.2137547343,1,3600,0.0,31.05237222,5.0,1.0,3,0,0.40509
529,1980-11-12,VA,655,554,2,0.0,1000,537.29,0.0,289654.15,5.0,3.0,0.0,0.0,0,0,0,33.5,9.5,195.52,195.52,251.0,96.38,24191.05,2023-11-07 15:15:00,0.0,410,0.0,3500,Female,44,0,0.53729,0,1,2023-11-01,0,0.0,0.0,0.001854936309,0.53729,82.75832857,0.1535114286,0.2857142857,1,1,0,0.0,0,53,251.0,195.52,6.911728571,0.8261142857,0.53729,0,0.0,1880.515,6.908754779,6.288397448,12.57644636,5.280764207,10.09377935,8.160803921,2025-11-03 05:38:35.641484,195.52,0,1,0,0,0.53729,0.53729,19.3918774,1.216024859,0,0.1590703787,1,3500,0.0,82.75832857,5.0,0.0,2,1,0.53729
53,1980-04-03,NC,673,699,4,1.0,5000,4339.93,0.868,166763.85,16.0,3.0,0.0,0.0,0,0,0,104.0,58.5,16.68,16.68,234.0,120.68,28239.98,2023-08-23 11:19:00,0.0,1489,0.0,3800,Female,45,0,0.867986,0,0,2023-08-01,1,0.25,2500.0,0.02602440517,0.867986,43.88522368,1.142086842,1.315789474,1,1,0,0.0,0,130,234.0,16.68,7.431573684,0.9527368421,0.0,0,0.867986,3298.3468,8.517393171,8.37584389,12.02434002,2.872434057,10.24852939,8.243019469,2025-11-03 05:37:35.641484,16.68,0,1,0,0,0.867986,0.867986,0.0,1.115650831,0,0.159082272,1,3800,0.868,43.88522368,16.0,0.0,4,0,0.867986
530,1989-10-02,WI,733,676,3,0.0,48500,20848.4875,0.7199,43193.2,14.0,3.0,0.0,1.0,0,0,0,146.0,108.3,70.25,70.25,214.0,160.0,34239.55,2023-05-28 00:03:00,11.0,1903,0.005780347,3500,Female,36,0,0.719886667,1,0,2023-05-01,1,0.0,0.0,0.4889038178,0.719886667,12.34091429,6.45558796,15.64516129,1,1,0,0.0,0,217,214.0,70.25,9.782728571,1.371428571,0.0,0,0.719886667,2519.603335,11.00211651,10.67346151,10.67346151,4.266194819,10.44116589,8.160803921,2025-11-03 05:39:35.641484,70.25,0,1,0,0,0.7198866667,0.7198866667,0.0,1.18390945,0,0.2347916164,0,3500,0.7199,12.34091429,14.0,0.0,3,0,0.719886667
531,1974-11-15,VA,705,587,2,0.0,35000,20848.4875,0.6188,21658.32,5.0,3.0,1.0,0.0,0,0,0,143.0,130.5,960.39,960.39,222.0,106.73,23694.21,2022-08-04 06:39:00,7.0,1081,0.006475486,3300,Male,50,0,0.618809143,1,1,2022-08-01,1,0.0,0.0,0.4889038178,0.618809143,6.563127273,6.45558796,10.60606061,1,1,0,0.0,0,514,222.0,960.39,7.180063636,0.9702727273,0.5846375,1,0.618809143,2042.070172,10.46313191,9.983191126,9.983191126,6.868380154,10.0730282,8.101980732,2025-11-03 05:36:35.641484,960.39,0,1,0,0,0.6188091429,0.6188091429,21.3918774,1.270630691,0,0.1819502434,1,3300,0.6188,6.563127273,5.0,1.0,2,1,0.618809143
532,1988-08-25,TX,507,539,4,2.0,20000,4443.16,0.2222,13235.99,11.0,3.0,1.0,1.0,0,0,0,169.0,107.2,1120.67,1120.67,222.0,217.96,48388.15,2022-10-17 04:38:00,11.0,1857,0.005923533,2500,Male,37,0,0.222158,1,0,2022-10-01,0,0.5,2500.0,0.3356877725,0.222158,5.294396,1.777264,8.0,1,1,0,0.5,0,440,222.0,1120.67,18.8428536,2.50213838,0.0,0,0.222158,555.395,9.903537551,8.399346154,9.490770462,7.359894027,10.78703089,7.824445931,2025-11-03 05:36:35.641484,1120.67,0,1,0,0,0.222158,0.222158,0.0,1.337165595,0,0.1902753198,1,2500,0.2222,5.294396,11.0,1.0,4,0,0.222158
533,2001-03-17,VA,565,684,4,0.0,5000,1101.7,0.2203,42612.01,18.0,3.0,0.0,0.0,0,0,0,169.0,98.8,285.06,285.06,246.0,135.73,33388.65,2022-02-28 19:28:00,0.0,944,0.0,2600,Male,24,0,0.22034,0,0,2022-02-01,0,0.0,0.0,0.0258542134,0.22034,16.38923462,0.4237307692,1.923076923,1,1,0,0.0,0,670,246.0,285.06,12.84178846,1.566115385,0.0,0,0.22034,572.884,8.517393171,7.005516997,10.65991488,5.656201579,10.41600125,7.863651265,2025-11-03 05:36:35.641484,285.06,0,1,0,0,0.22034,0.22034,0.0,1.329924149,0,0.1878983523,0,2600,0.2203,16.38923462,18.0,0.0,4,0,0.22034
534,1990-06-21,NJ,634,752,4,1.0,1000,627.73,0.0,313817.34,8.0,2.0,1.0,2.0,0,0,0,186.0,84.2,678.39,678.39,213.0,128.48,27367.15,2023-07-20 03:59:00,0.0,1420,0.0,3400,Male,35,0,0.62773,0,0,2023-07-01,0,0.25,1000.0,0.002000303744,0.62773,92.29921765,0.1846264706,0.2941176471,1,1,0,1.0,0,164,213.0,678.39,8.049161765,1.133647059,0.0,0,0.62773,2134.282,6.908754779,6.443701912,12.65656956,6.521195337,10.21713521,8.131824785,2025-11-03 05:39:35.641484,678.39,0,1,0,0,0.62773,0.62773,0.0,1.350397636,0,0.1842656859,0,3400,0.0,92.29921765,8.0,1.0,4,0,0.62773
535,1980-02-01,WA,674,722,4,0.0,1000,467.93,0.0,312245.07,17.0,2.0,0.0,1.0,0,0,0,86.0,51.8,142.88,142.88,239.0,174.96,41814.75,2022-09-06 06:49:00,8.0,806,0.009925558,3100,Female,45,0,0.46793,1,0,2022-09-01,1,0.0,0.0,0.001498598521,0.46793,100.7242161,0.1509451613,0.3225806452,1,1,0,0.0,0,481,239.0,142.88,13.48862903,1.69316129,0.0,0,0.46793,1450.583,6.908754779,6.150453504,12.65154684,4.968979619,10.64102834,8.039479919,2025-11-03 05:38:35.641484,142.88,0,1,0,0,0.46793,0.46793,0.0,1.253577223,0,0.1915032988,1,3100,0.0,100.7242161,17.0,0.0,4,0,0.46793
536,1996-09-13,IN,554,486,4,1.0,48500,20848.4875,0.6702,293399.87,10.0,2.0,1.0,0.0,0,0,0,149.0,105.2,108.19,108.19,212.0,130.17,27595.74,2022-07-31 04:51:00,0.0,1404,0.0,3000,Female,29,0,0.670154714,0,0,2022-07-01,0,0.25,2500.0,0.159887017,0.670154714,97.79995667,6.45558796,15.64516129,1,1,0,1.0,0,518,212.0,108.19,9.19858,1.3017,0.0,0,0.670154714,2010.464142,11.15626481,10.75602516,12.58929511,4.693089484,10.22545293,8.006700845,2025-11-03 05:37:35.641484,108.19,0,1,0,0,0.6701547143,0.6701547143,0.0,1.272250022,0,0.1393762901,1,3000,0.6702,97.79995667,10.0,1.0,4,0,0.670154714
537,1972-05-25,NJ,709,641,4,0.0,32000,20848.4875,0.7991,161132.05,12.0,3.0,0.0,0.0,0,0,0,113.0,51.8,44.38,44.38,224.0,128.34,28748.66,2022-04-30 02:06:00,13.0,1446,0.008990318,2700,Female,53,0,0.79914625,1,0,2022-04-01,1,0.0,0.0,0.158706353,0.79914625,59.67853704,6.45558796,11.85185185,1,1,0,0.0,0,610,224.0,44.38,10.64765185,1.426,0.0,0,0.79914625,2157.694875,10.37352243,10.14931898,11.9899857,3.815071479,10.26638122,7.901377354,2025-11-03 05:38:35.641484,44.38,0,1,0,0,0.79914625,0.79914625,0.0,1.19047344,0,0.1449154743,1,2700,0.7991,59.67853704,12.0,0.0,4,0,0.79914625
538,1993-04-20,GA,529,701,2,0.0,2000,751.9,0.376,16083.07,4.0,3.0,0.0,2.0,0,0,0,145.0,81.5,1120.67,1120.67,244.0,140.64,34315.79,2023-09-27 21:13:00,14.0,1324,0.010574018,3000,Male,32,0,0.37595,1,1,2023-09-01,0,0.0,0.0,0.04675102452,0.37595,5.361023333,0.2506333333,0.6666666667,1,1,0,0.0,0,94,244.0,1120.67,11.43859667,1.4064,0.37595,0,0.37595,1127.85,7.601402335,6.623932417,9.68558462,7.884685691,10.44339002,8.006700845,2025-11-03 05:38:35.641484,1120.67,0,1,0,0,0.37595,0.37595,19.3918774,1.343771541,0,0.1575264749,1,3000,0.376,5.361023333,4.0,0.0,2,1,0.37595
539,1996-04-04,IL,651,616,3,0.0,0,0.0,0.0,539984.69,11.0,3.0,0.0,2.5,0,0,0,186.0,122.7,135.51,135.51,219.0,167.07,36589.09,2023-06-07 04:21:00,7.0,990,0.007070707,3400,Female,29,0,0.49068525,1,0,2023-06-01,0,0.0,0.0,0.0,0.49068525,158.8190265,0.0,0.0,1,1,0,0.0,0,207,219.0,135.51,10.76149706,1.474147059,0.0,0,0.477859,1590.507672,2.416580621,1.973596521,13.19929792,4.916397872,10.50753272,8.131824785,2025-11-03 05:38:35.641484,135.51,0,1,0,0,0.0,0.0,0.0,1.248051448,0,0.1733704409,0,3400,0.0,158.8190265,11.0,0.0,3,0,0.49068525
54,1966-10-18,OH,764,546,2,1.0,15000,3154.29,0.2103,3154.29,7.0,2.0,1.0,2.0,1,1662,0,133.0,125.0,112.63,112.63,231.0,147.06,33970.54,2023-03-05 04:37:00,0.0,382,0.0,4400,Male,59,0,0.210286,0,1,2023-03-01,1,0.5,2500.0,0.4889038178,0.210286,0.7168840909,0.7168840909,3.409090909,1,1,0,1.0,0,301,231.0,112.63,7.720577273,1.002681818,0.210286,1,0.210286,925.2584,9.615872145,8.056835688,8.056835688,4.732947556,10.43327839,8.389587067,2025-11-03 05:36:35.641484,112.63,0,1,0,0,0.210286,0.210286,21.3918774,1.255246657,0,0.1420457565,1,4400,0.2103,0.7168840909,7.0,1.0,2,1,0.210286
540,1969-08-06,MA,610,716,3,0.0,1000,572.24,0.0,217832.16,3.0,3.0,1.0,2.0,0,0,0,168.0,76.7,397.13,397.13,213.0,174.14,37091.08,2023-01-05 22:01:00,0.0,2232,0.0,2500,Male,56,0,0.57224,0,0,2023-01-01,0,0.0,0.0,0.002626976659,0.57224,87.132864,0.228896,0.4,1,1,0,0.0,0,359,213.0,397.13,14.836432,2.08968,0.0,0,0.57224,1430.6,6.908754779,6.351304477,12.29148473,5.986778585,10.52115875,7.824445931,2025-11-03 05:39:35.641484,397.13,0,1,0,0,0.57224,0.57224,0.0,1.329592168,0,0.1194835243,1,2500,0.0,87.132864,3.0,1.0,3,0,0.57224
541,1970-11-28,NC,781,746,2,2.0,10000,4326.44,0.4326,20046.56,4.0,2.0,0.0,2.0,0,0,0,67.0,44.0,100.61,100.61,231.0,83.46,19279.95,2022-11-30 20:53:00,0.0,1308,0.0,4900,Female,54,0,0.432644,0,1,2022-11-01,1,0.8333333333,2500.0,0.215819572,0.432644,4.091134694,0.8829469388,2.040816327,1,1,0,0.0,0,395,231.0,100.61,3.934683673,0.5109795918,0.432644,0,0.432644,2119.9556,9.210440367,8.372731422,9.90586273,4.621141955,9.866872841,8.497194545,2025-11-03 05:39:35.641484,100.61,0,1,0,0,0.432644,0.432644,18.3918774,1.174497636,0,0.1773061651,1,4900,0.4326,4.091134694,4.0,0.0,2,1,0.432644
542,1987-12-03,IN,572,760,3,0.0,1000,959.59,0.0,580391.195,8.0,3.0,1.0,1.0,0,0,0,61.0,39.3,25.31,25.31,215.0,183.08,39361.45,2023-12-06 14:20:00,0.0,837,0.0,3000,Male,37,0,0.95959,0,0,2023-12-01,0,0.0,0.0,0.001362613489,0.95959,183.5765946,0.3198633333,0.3333333333,1,1,0,0.0,0,24,215.0,25.31,13.12048333,1.8308,0.0,0,0.95959,2878.77,6.908754779,6.867547679,13.46485827,3.269949095,10.5805676,8.006700845,2025-11-03 05:36:35.641484,25.31,0,1,0,0,0.95959,0.95959,0.0,1.088545538,0,0.2384866269,1,3000,0.0,183.5765946,8.0,1.0,3,0,0.95959
543,1999-05-10,WA,484,486,2,0.0,0,0.0,0.0,31176.17,6.0,3.0,0.0,2.0,0,0,0,105.0,75.5,63.49,63.49,247.0,172.45,42594.84,2022-04-10 22:57:00,0.0,615,0.0,3500,Male,26,0,0.49068525,0,1,2022-04-01,0,0.0,0.0,0.0,0.49068525,8.907477143,0.0,0.0,1,1,0,0.0,0,629,247.0,63.49,12.16995429,1.478142857,0.0,0,0.477859,1590.507672,2.416580621,1.973596521,10.34744138,4.166510173,10.65951187,8.160803921,2025-11-03 05:39:35.641484,63.49,0,1,0,0,0.0,0.0,18.3918774,1.183344177,0,0.2333518782,1,3500,0.0,8.907477143,6.0,0.0,2,1,0.49068525
544,1976-06-17,OH,530,708,2,0.0,1000,827.45,0.0,49196.54,9.0,3.0,1.0,1.0,0,0,0,74.0,52.5,27.67,27.67,234.0,179.77,42066.23,2023-09-24 06:04:00,0.0,1003,0.0,2400,Male,49,0,0.82745,0,1,2023-09-01,0,0.0,0.0,0.01681927225,0.82745,20.49855833,0.3447708333,0.4166666667,1,1,0,0.0,0,98,234.0,27.67,17.52759583,2.247125,0.5846375,1,0.82745,1985.88,6.908754779,6.719556485,10.8035989,3.35585128,10.64702433,7.783640596,2025-11-03 05:38:35.641484,27.67,0,1,0,0,0.82745,0.82745,19.3918774,1.133337052,0,0.2150576163,1,2400,0.0,20.49855833,9.0,1.0,2,1,0.82745
545,1972-04-26,IL,592,608,3,1.0,1000,542.08,0.0,192014.02,12.0,3.0,0.0,1.0,0,0,0,150.0,97.0,15.15,15.15,212.0,175.76,37260.32,2022-04-01 12:20:00,15.0,1573,0.009535919,3400,Female,53,0,0.54208,1,0,2022-04-01,0,0.3333333333,1000.0,0.002823127186,0.54208,56.47471176,0.1594352941,0.2941176471,1,1,0,0.0,0,638,212.0,15.15,10.95891765,1.550823529,0.0,0,0.54208,1843.072,6.908754779,6.297256639,12.16532888,2.78192005,10.52571107,8.131824785,2025-11-03 05:36:35.641484,15.15,0,1,0,0,0.54208,0.54208,0.0,1.062090341,0,0.2966784074,1,3400,0.0,56.47471176,12.0,0.0,3,0,0.54208
546,1980-08-01,VA,497,797,3,0.0,20000,18364.77,0.9182,169463.16,7.0,3.0,0.0,2.5,0,0,0,64.0,31.0,344.24,344.24,250.0,163.75,40938.11,2022-10-26 17:44:00,0.0,819,0.0,2900,Male,45,0,0.9182385,0,0,2022-10-01,0,0.0,0.0,0.1083702794,0.9182385,58.43557241,6.33267931,6.896551724,1,1,0,0.0,0,430,250.0,344.24,14.11658966,1.693965517,0.0,0,0.0,2662.89165,9.903537551,9.818243885,12.04039674,5.844239827,10.61984112,7.972810784,2025-11-03 05:37:35.641484,344.24,0,1,0,0,0.9182385,0.9182385,0.0,1.339195703,0,0.131835749,1,2900,0.9182,58.43557241,7.0,0.0,3,0,0.9182385
547,2000-10-12,MA,509,786,4,1.0,26000,20848.4875,0.8662,140265.0,13.0,3.0,1.0,1.0,0,0,0,168.0,100.0,813.81,813.81,246.0,193.74,47660.96,2022-05-21 20:17:00,11.0,887,0.012401353,3700,Female,25,0,0.866248077,1,0,2022-05-01,0,0.25,2500.0,0.1605707055,0.866248077,37.90945946,6.087148649,7.027027027,1,1,0,1.0,0,588,246.0,813.81,12.88134054,1.570864865,0.0,0,0.866248077,3205.117885,10.16589028,10.02231227,11.8512959,6.702954957,10.77188887,8.216358332,2025-11-03 05:39:35.641484,813.81,0,1,0,0,0.8662480769,0.8662480769,0.0,1.38283869,0,0.2432049945,0,3700,0.8662,37.90945946,13.0,1.0,4,0,0.866248077
548,2000-03-20,TX,541,789,2,0.0,48500,20848.4875,0.746,44757.99,5.0,3.0,1.0,0.0,0,0,0,77.0,70.5,322.37,322.37,239.0,116.88,27933.8,2022-09-05 12:31:00,13.0,1576,0.008248731,2600,Male,25,0,0.7459665,1,1,2022-09-01,0,0.0,0.0,0.4889038178,0.7459665,17.21461154,6.45558796,15.64516129,1,1,0,0.0,0,481,239.0,322.37,10.74376923,1.348615385,0.5846375,1,0.7459665,1939.5129,11.00211651,10.7090476,10.7090476,5.778797178,10.2376285,7.863651265,2025-11-03 05:39:35.641484,322.37,0,1,0,0,0.7459665,0.7459665,18.3918774,1.345763439,0,0.1616262321,1,2600,0.746,17.21461154,5.0,1.0,2,1,0.7459665
549,1969-05-13,CO,672,536,4,2.0,0,0.0,0.0,580391.195,10.0,3.0,0.0,0.0,0,0,0,183.0,119.2,135.55,135.55,223.0,142.91,31868.36,2023-12-04 16:34:00,11.0,1248,0.008814103,4000,Female,56,0,0.49068525,1,0,2023-12-01,1,0.5,0.0,0.0,0.49068525,183.5765946,0.0,0.0,1,1,0,0.0,0,26,223.0,135.55,7.96709,1.071825,0.0,0,0.477859,1590.507672,2.416580621,1.973596521,13.78606066,4.916690848,10.36940033,8.294299609,2025-11-03 05:39:35.641484,135.55,0,1,0,0,0.0,0.0,0.0,1.282253918,0,0.1528301421,1,4000,0.0,183.5765946,10.0,0.0,4,0,0.49068525
55,2002-04-01,TX,779,482,3,0.0,0,0.0,0.0,31993.7,7.0,3.0,1.0,1.0,0,0,0,93.0,49.7,185.8,185.8,213.0,153.18,32627.93,2022-07-30 08:33:00,6.0,1258,0.004769475,3000,Male,23,0,0.49068525,1,0,2022-07-01,1,0.0,0.0,0.0,0.49068525,10.66456667,0.0,0.0,1,1,0,0.0,0,519,213.0,185.8,10.87597667,1.5318,0.0,0,0.477859,1590.507672,2.416580621,1.973596521,10.37332554,5.230038526,10.3929546,8.006700845,2025-11-03 05:36:35.641484,185.8,0,1,0,0,0.0,0.0,0.0,1.291523353,0,0.1349663577,1,3000,0.0,10.66456667,7.0,1.0,3,0,0.49068525
