application_id,application_date,default_probability,credit_score,scoring_timestamp,risk_band
APP00003780,2023-06-07 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003781,2023-06-07 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003782,2023-06-07 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003783,2023-06-07 12:00:00,0.8275862068965517,442,2026-02-19T02:41:28.213149,Very High
APP00003784,2023-06-07 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003785,2023-06-07 14:00:00,0.16666666666666666,534,2026-02-19T02:41:28.213149,High
APP00003786,2023-06-07 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003787,2023-06-07 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003788,2023-06-07 19:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00003789,2023-06-07 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003790,2023-06-07 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003791,2023-06-07 20:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003792,2023-06-07 21:00:00,0.8695652173913043,432,2026-02-19T02:41:28.213149,Very High
APP00003793,2023-06-07 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003794,2023-06-07 23:00:00,0.5909090909090909,477,2026-02-19T02:41:28.213149,Very High
APP00003795,2023-06-08 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003796,2023-06-08 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003797,2023-06-08 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003798,2023-06-08 02:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00003799,2023-06-08 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003800,2023-06-08 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003801,2023-06-08 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003802,2023-06-08 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003803,2023-06-08 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003804,2023-06-08 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003805,2023-06-08 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003806,2023-06-08 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003807,2023-06-08 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003808,2023-06-08 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003809,2023-06-08 12:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00003810,2023-06-08 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003811,2023-06-08 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003812,2023-06-08 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003813,2023-06-08 16:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00003814,2023-06-08 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003815,2023-06-08 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003816,2023-06-08 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003817,2023-06-08 20:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003818,2023-06-08 21:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00003819,2023-06-08 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003820,2023-06-08 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003821,2023-06-08 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003822,2023-06-09 02:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00003823,2023-06-09 03:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00003824,2023-06-09 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003825,2023-06-09 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003826,2023-06-09 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003827,2023-06-09 06:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00003828,2023-06-09 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003829,2023-06-09 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003830,2023-06-09 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003831,2023-06-09 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003832,2023-06-09 08:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00003833,2023-06-09 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003834,2023-06-09 09:00:00,0.04081632653061224,578,2026-02-19T02:41:28.213149,Medium
APP00003835,2023-06-09 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003836,2023-06-09 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003837,2023-06-09 10:00:00,0.75,455,2026-02-19T02:41:28.213149,Very High
APP00003838,2023-06-09 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003839,2023-06-09 10:00:00,0.04081632653061224,578,2026-02-19T02:41:28.213149,Medium
APP00003840,2023-06-09 11:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00003841,2023-06-09 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003842,2023-06-09 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003843,2023-06-09 12:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00003844,2023-06-09 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003845,2023-06-09 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003846,2023-06-09 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003847,2023-06-09 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003848,2023-06-09 21:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00003849,2023-06-09 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003850,2023-06-09 23:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00003851,2023-06-09 23:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00003852,2023-06-09 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003853,2023-06-10 00:00:00,0.8275862068965517,442,2026-02-19T02:41:28.213149,Very High
APP00003854,2023-06-10 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003855,2023-06-10 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003856,2023-06-10 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003857,2023-06-10 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003858,2023-06-10 02:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00003859,2023-06-10 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003860,2023-06-10 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003861,2023-06-10 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003862,2023-06-10 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003863,2023-06-10 09:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00003864,2023-06-10 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003865,2023-06-10 13:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00003866,2023-06-10 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003867,2023-06-10 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003868,2023-06-10 15:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003869,2023-06-10 15:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003870,2023-06-10 16:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00003871,2023-06-10 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003872,2023-06-10 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003873,2023-06-10 20:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00003874,2023-06-10 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003875,2023-06-10 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003876,2023-06-10 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003877,2023-06-11 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003878,2023-06-11 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003879,2023-06-11 06:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00003880,2023-06-11 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003881,2023-06-11 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003882,2023-06-11 08:00:00,0.7222222222222222,460,2026-02-19T02:41:28.213149,Very High
APP00003883,2023-06-11 08:00:00,0.8275862068965517,442,2026-02-19T02:41:28.213149,Very High
APP00003884,2023-06-11 09:00:00,0.8275862068965517,442,2026-02-19T02:41:28.213149,Very High
APP00003885,2023-06-11 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003886,2023-06-11 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003887,2023-06-11 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003888,2023-06-11 14:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00003889,2023-06-11 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003890,2023-06-11 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003891,2023-06-11 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003892,2023-06-11 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003893,2023-06-11 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003894,2023-06-11 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003895,2023-06-11 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003896,2023-06-11 22:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00003897,2023-06-11 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003898,2023-06-12 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003899,2023-06-12 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003900,2023-06-12 02:00:00,0.7222222222222222,460,2026-02-19T02:41:28.213149,Very High
APP00003901,2023-06-12 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003902,2023-06-12 03:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00003903,2023-06-12 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003904,2023-06-12 04:00:00,0.5909090909090909,477,2026-02-19T02:41:28.213149,Very High
APP00003905,2023-06-12 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003906,2023-06-12 08:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00003907,2023-06-12 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003908,2023-06-12 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003909,2023-06-12 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003910,2023-06-12 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003911,2023-06-12 13:00:00,0.4444444444444444,494,2026-02-19T02:41:28.213149,Very High
APP00003912,2023-06-12 15:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003913,2023-06-12 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003914,2023-06-12 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003915,2023-06-12 20:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00003916,2023-06-12 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003917,2023-06-12 22:00:00,0.16666666666666666,534,2026-02-19T02:41:28.213149,High
APP00003918,2023-06-12 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003919,2023-06-12 22:00:00,0.5909090909090909,477,2026-02-19T02:41:28.213149,Very High
APP00003920,2023-06-13 00:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00003921,2023-06-13 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003922,2023-06-13 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003923,2023-06-13 03:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00003924,2023-06-13 03:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00003925,2023-06-13 04:00:00,0.8275862068965517,442,2026-02-19T02:41:28.213149,Very High
APP00003926,2023-06-13 06:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00003927,2023-06-13 07:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00003928,2023-06-13 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003929,2023-06-13 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003930,2023-06-13 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003931,2023-06-13 11:00:00,0.16666666666666666,534,2026-02-19T02:41:28.213149,High
APP00003932,2023-06-13 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003933,2023-06-13 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003934,2023-06-13 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003935,2023-06-13 15:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00003936,2023-06-13 19:00:00,0.25,519,2026-02-19T02:41:28.213149,High
APP00003937,2023-06-14 01:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00003938,2023-06-14 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003939,2023-06-14 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003940,2023-06-14 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003941,2023-06-14 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003942,2023-06-14 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003943,2023-06-14 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003944,2023-06-14 07:00:00,0.8695652173913043,432,2026-02-19T02:41:28.213149,Very High
APP00003945,2023-06-14 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003946,2023-06-14 11:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00003947,2023-06-14 14:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00003948,2023-06-14 15:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003949,2023-06-14 15:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003950,2023-06-14 16:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00003951,2023-06-14 16:00:00,0.8275862068965517,442,2026-02-19T02:41:28.213149,Very High
APP00003952,2023-06-14 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003953,2023-06-14 20:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003954,2023-06-14 22:00:00,0.3275862068965517,508,2026-02-19T02:41:28.213149,High
APP00003955,2023-06-14 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003956,2023-06-15 01:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00003957,2023-06-15 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003958,2023-06-15 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003959,2023-06-15 06:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00003960,2023-06-15 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003961,2023-06-15 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003962,2023-06-15 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003963,2023-06-15 08:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003964,2023-06-15 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003965,2023-06-15 09:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003966,2023-06-15 09:00:00,0.8695652173913043,432,2026-02-19T02:41:28.213149,Very High
APP00003967,2023-06-15 09:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00003968,2023-06-15 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003969,2023-06-15 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003970,2023-06-15 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003971,2023-06-15 15:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003972,2023-06-15 17:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003973,2023-06-15 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003974,2023-06-15 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003975,2023-06-15 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003976,2023-06-16 00:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00003977,2023-06-16 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003978,2023-06-16 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003979,2023-06-16 03:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00003980,2023-06-16 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003981,2023-06-16 06:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00003982,2023-06-16 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003983,2023-06-16 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003984,2023-06-16 07:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00003985,2023-06-16 07:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003986,2023-06-16 08:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003987,2023-06-16 09:00:00,0.25,519,2026-02-19T02:41:28.213149,High
APP00003988,2023-06-16 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003989,2023-06-16 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003990,2023-06-16 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003991,2023-06-16 11:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003992,2023-06-16 12:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003993,2023-06-16 13:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00003994,2023-06-16 14:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00003995,2023-06-16 15:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003996,2023-06-16 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003997,2023-06-16 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00003998,2023-06-16 18:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00003999,2023-06-16 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004000,2023-06-16 19:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00004001,2023-06-16 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004002,2023-06-16 20:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00004003,2023-06-16 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004004,2023-06-16 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004005,2023-06-17 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004006,2023-06-17 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004007,2023-06-17 10:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004008,2023-06-17 10:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00004009,2023-06-17 11:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00004010,2023-06-17 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004011,2023-06-17 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004012,2023-06-17 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004013,2023-06-17 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004014,2023-06-17 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004015,2023-06-17 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004016,2023-06-17 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004017,2023-06-17 22:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00004018,2023-06-17 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004019,2023-06-17 23:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00004020,2023-06-18 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004021,2023-06-18 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004022,2023-06-18 02:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004023,2023-06-18 04:00:00,0.4444444444444444,494,2026-02-19T02:41:28.213149,Very High
APP00004024,2023-06-18 04:00:00,0.25,519,2026-02-19T02:41:28.213149,High
APP00004025,2023-06-18 04:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004026,2023-06-18 05:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004027,2023-06-18 05:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00004028,2023-06-18 06:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00004029,2023-06-18 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004030,2023-06-18 08:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004031,2023-06-18 10:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00004032,2023-06-18 11:00:00,0.8695652173913043,432,2026-02-19T02:41:28.213149,Very High
APP00004033,2023-06-18 11:00:00,1.0,-177,2026-02-19T02:41:28.213149,Very High
APP00004034,2023-06-18 12:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00004035,2023-06-18 15:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004036,2023-06-18 18:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004037,2023-06-18 19:00:00,0.7222222222222222,460,2026-02-19T02:41:28.213149,Very High
APP00004038,2023-06-18 20:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004039,2023-06-18 20:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00004040,2023-06-18 20:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004041,2023-06-18 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004042,2023-06-18 21:00:00,0.5909090909090909,477,2026-02-19T02:41:28.213149,Very High
APP00004043,2023-06-18 21:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004044,2023-06-18 23:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00004045,2023-06-19 02:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
APP00004046,2023-06-19 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004047,2023-06-19 05:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00004048,2023-06-19 05:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00004049,2023-06-19 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004050,2023-06-19 06:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004051,2023-06-19 09:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00004052,2023-06-19 09:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00004053,2023-06-19 12:00:00,0.08333333333333333,556,2026-02-19T02:41:28.213149,Medium
APP00004054,2023-06-19 13:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004055,2023-06-19 14:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004056,2023-06-19 15:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00004057,2023-06-19 16:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004058,2023-06-19 17:00:00,0.9830508474576272,370,2026-02-19T02:41:28.213149,Very High
APP00004059,2023-06-19 19:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004060,2023-06-19 20:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00004061,2023-06-19 20:00:00,0.16666666666666666,534,2026-02-19T02:41:28.213149,High
APP00004062,2023-06-19 20:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004063,2023-06-19 22:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004064,2023-06-19 22:00:00,0.7692307692307693,452,2026-02-19T02:41:28.213149,Very High
APP00004065,2023-06-19 23:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004066,2023-06-20 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004067,2023-06-20 00:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004068,2023-06-20 01:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004069,2023-06-20 03:00:00,0.0,1152,2026-02-19T02:41:28.213149,Very Low
APP00004070,2023-06-20 05:00:00,0.17647058823529413,532,2026-02-19T02:41:28.213149,High
APP00004071,2023-06-20 06:00:00,0.07317073170731707,560,2026-02-19T02:41:28.213149,Medium
